step,action,psnr_value,mse_value,ssim_value,rank
1,44887,nan,nan,nan,1
2,4196,nan,nan,nan,2
3,28902,nan,nan,nan,3
4,44063,nan,nan,nan,4
5,10961,nan,nan,nan,5
6,3422,nan,nan,nan,6
7,38797,nan,nan,nan,7
8,25326,nan,nan,nan,8
9,37819,nan,nan,nan,9
10,582,nan,nan,nan,10
11,44286,nan,nan,nan,11
12,36752,nan,nan,nan,12
13,41522,nan,nan,nan,13
14,25768,nan,nan,nan,14
15,24759,nan,nan,nan,15
16,35935,nan,nan,nan,16
17,49252,nan,nan,nan,17
18,11705,nan,nan,nan,18
19,5222,nan,nan,nan,19
20,21466,nan,nan,nan,20
21,41274,nan,nan,nan,21
22,40329,nan,nan,nan,22
23,49469,nan,nan,nan,23
24,34156,nan,nan,nan,24
25,43312,nan,nan,nan,25
26,26546,nan,nan,nan,26
27,12067,nan,nan,nan,27
28,2542,nan,nan,nan,28
29,7358,nan,nan,nan,29
30,26059,nan,nan,nan,30
31,11468,nan,nan,nan,31
32,13918,nan,nan,nan,32
33,44477,nan,nan,nan,33
34,37676,nan,nan,nan,34
35,8545,nan,nan,nan,35
36,45382,nan,nan,nan,36
37,45655,nan,nan,nan,37
38,40064,nan,nan,nan,38
39,6093,nan,nan,nan,39
40,22470,nan,nan,nan,40
41,1402,nan,nan,nan,41
42,5020,nan,nan,nan,42
43,44163,nan,nan,nan,43
44,33989,nan,nan,nan,44
45,17560,nan,nan,nan,45
46,1806,nan,nan,nan,46
47,30052,nan,nan,nan,47
48,20213,nan,nan,nan,48
49,4448,nan,nan,nan,49
50,38874,nan,nan,nan,50
51,41380,nan,nan,nan,51
52,15545,nan,nan,nan,52
53,7317,nan,nan,nan,53
54,15713,nan,nan,nan,54
55,41787,nan,nan,nan,55
56,12249,nan,nan,nan,56
57,1413,nan,nan,nan,57
58,32682,nan,nan,nan,58
59,3191,nan,nan,nan,59
60,6452,nan,nan,nan,60
61,40014,nan,nan,nan,61
62,47776,nan,nan,nan,62
63,29041,nan,nan,nan,63
64,40705,nan,nan,nan,64
65,7524,nan,nan,nan,65
66,9973,nan,nan,nan,66
67,33951,nan,nan,nan,67
68,27527,nan,nan,nan,68
69,14718,nan,nan,nan,69
70,7266,nan,nan,nan,70
71,40271,nan,nan,nan,71
72,25793,nan,nan,nan,72
73,8486,nan,nan,nan,73
74,15285,nan,nan,nan,74
75,44050,nan,nan,nan,75
76,8759,nan,nan,nan,76
77,25692,nan,nan,nan,77
78,28313,nan,nan,nan,78
79,18452,nan,nan,nan,79
80,13922,nan,nan,nan,80
81,31197,nan,nan,nan,81
82,13559,nan,nan,nan,82
83,33036,nan,nan,nan,83
84,8808,nan,nan,nan,84
85,31319,nan,nan,nan,85
86,22172,nan,nan,nan,86
87,22590,nan,nan,nan,87
88,9156,nan,nan,nan,88
89,3630,nan,nan,nan,89
90,12318,nan,nan,nan,90
91,47379,nan,nan,nan,91
92,11440,nan,nan,nan,92
93,5436,nan,nan,nan,93
94,49937,nan,nan,nan,94
95,3553,nan,nan,nan,95
96,16051,nan,nan,nan,96
97,47609,nan,nan,nan,97
98,39135,nan,nan,nan,98
99,28438,nan,nan,nan,99
100,27385,nan,nan,nan,100
101,49778,nan,nan,nan,101
102,10112,nan,nan,nan,102
103,25098,nan,nan,nan,103
104,13182,nan,nan,nan,104
105,21817,nan,nan,nan,105
106,27551,nan,nan,nan,106
107,46331,nan,nan,nan,107
108,12110,nan,nan,nan,108
109,5798,nan,nan,nan,109
110,47211,nan,nan,nan,110
111,31061,nan,nan,nan,111
112,13746,nan,nan,nan,112
113,24735,nan,nan,nan,113
114,29612,nan,nan,nan,114
115,34628,nan,nan,nan,115
116,45552,nan,nan,nan,116
117,45550,nan,nan,nan,117
118,15667,nan,nan,nan,118
119,33622,nan,nan,nan,119
120,48526,nan,nan,nan,120
121,34853,nan,nan,nan,121
122,10720,nan,nan,nan,122
123,3388,nan,nan,nan,123
124,36853,nan,nan,nan,124
125,18711,nan,nan,nan,125
126,37332,nan,nan,nan,126
127,34124,nan,nan,nan,127
128,18100,nan,nan,nan,128
129,12170,nan,nan,nan,129
130,36507,nan,nan,nan,130
131,37020,nan,nan,nan,131
132,45570,nan,nan,nan,132
133,24949,nan,nan,nan,133
134,44982,nan,nan,nan,134
135,21072,nan,nan,nan,135
136,41327,nan,nan,nan,136
