2023-11-17 07:26:03,206 INFO    StreamThr :820032 [internal.py:wandb_internal():86] W&B internal server running at pid: 820032, started at: 2023-11-17 07:26:03.205781
2023-11-17 07:26:03,208 DEBUG   HandlerThread:820032 [handler.py:handle_request():146] handle_request: status
2023-11-17 07:26:03,210 INFO    WriterThread:820032 [datastore.py:open_for_write():85] open: /home/shuvrajeet/Documents/GitHub/IIT_Madras_days/Classes/DL/Assignment1/wandb/run-20231117_072603-Question-1/run-Question-1.wandb
2023-11-17 07:26:03,215 DEBUG   SenderThread:820032 [sender.py:send():380] send: header
2023-11-17 07:26:03,215 DEBUG   SenderThread:820032 [sender.py:send():380] send: run
2023-11-17 07:26:03,849 INFO    SenderThread:820032 [dir_watcher.py:__init__():211] watching files in: /home/shuvrajeet/Documents/GitHub/IIT_Madras_days/Classes/DL/Assignment1/wandb/run-20231117_072603-Question-1/files
2023-11-17 07:26:03,849 INFO    SenderThread:820032 [sender.py:_start_run_threads():1124] run started: Question-1 with start time 1700186163.206306
2023-11-17 07:26:03,855 DEBUG   HandlerThread:820032 [handler.py:handle_request():146] handle_request: check_version
2023-11-17 07:26:03,856 DEBUG   SenderThread:820032 [sender.py:send_request():407] send_request: check_version
2023-11-17 07:26:04,178 DEBUG   HandlerThread:820032 [handler.py:handle_request():146] handle_request: run_start
2023-11-17 07:26:04,183 DEBUG   HandlerThread:820032 [system_info.py:__init__():32] System info init
2023-11-17 07:26:04,183 DEBUG   HandlerThread:820032 [system_info.py:__init__():47] System info init done
2023-11-17 07:26:04,183 INFO    HandlerThread:820032 [system_monitor.py:start():194] Starting system monitor
2023-11-17 07:26:04,183 INFO    SystemMonitor:820032 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-11-17 07:26:04,183 INFO    HandlerThread:820032 [system_monitor.py:probe():214] Collecting system info
2023-11-17 07:26:04,185 INFO    SystemMonitor:820032 [interfaces.py:start():190] Started cpu monitoring
2023-11-17 07:26:04,186 INFO    SystemMonitor:820032 [interfaces.py:start():190] Started disk monitoring
2023-11-17 07:26:04,187 INFO    SystemMonitor:820032 [interfaces.py:start():190] Started gpu monitoring
2023-11-17 07:26:04,188 INFO    SystemMonitor:820032 [interfaces.py:start():190] Started memory monitoring
2023-11-17 07:26:04,189 INFO    SystemMonitor:820032 [interfaces.py:start():190] Started network monitoring
2023-11-17 07:26:04,191 DEBUG   HandlerThread:820032 [system_info.py:probe():196] Probing system
2023-11-17 07:26:04,192 DEBUG   HandlerThread:820032 [system_info.py:_probe_git():181] Probing git
2023-11-17 07:26:04,196 DEBUG   HandlerThread:820032 [system_info.py:_probe_git():189] Probing git done
2023-11-17 07:26:04,196 DEBUG   HandlerThread:820032 [system_info.py:probe():244] Probing system done
2023-11-17 07:26:04,196 DEBUG   HandlerThread:820032 [system_monitor.py:probe():223] {'os': 'Linux-6.2.0-36-generic-x86_64-with-glibc2.35', 'python': '3.11.5', 'heartbeatAt': '2023-11-17T01:56:04.191112', 'startedAt': '2023-11-17T01:56:03.201806', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/shuvrajeet/Documents/GitHub/IIT_Madras_days/Classes/DL/Assignment1/main.py', 'codePathLocal': 'main.py', 'codePath': 'Classes/DL/Assignment1/main.py', 'git': {'remote': 'https://github.com/TheUnsolvedDev/IIT_Madras_days.git', 'commit': 'd9cc9693947b5d5ce3965cea6b71aebbfe3f5305'}, 'email': 'shuvrajeet17@gmail.com', 'root': '/home/shuvrajeet/Documents/GitHub/IIT_Madras_days', 'host': 'desktop', 'username': 'shuvrajeet', 'executable': '/home/shuvrajeet/miniconda3/envs/ResearchIITM/bin/python3', 'cpu_count': 6, 'cpu_count_logical': 6, 'cpu_freq': {'current': 2913.9588333333327, 'min': 2200.0, 'max': 3600.0}, 'cpu_freq_per_core': [{'current': 3883.414, 'min': 2200.0, 'max': 3600.0}, {'current': 1947.404, 'min': 2200.0, 'max': 3600.0}, {'current': 1942.589, 'min': 2200.0, 'max': 3600.0}, {'current': 1943.349, 'min': 2200.0, 'max': 3600.0}, {'current': 3883.355, 'min': 2200.0, 'max': 3600.0}, {'current': 3883.642, 'min': 2200.0, 'max': 3600.0}], 'disk': {'/': {'total': 438.5479202270508, 'used': 156.20379638671875}}, 'gpu': 'NVIDIA GeForce RTX 2060 SUPER', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 2060 SUPER', 'memory_total': 8589934592}], 'memory': {'total': 31.257389068603516}}
2023-11-17 07:26:04,196 INFO    HandlerThread:820032 [system_monitor.py:probe():224] Finished collecting system info
2023-11-17 07:26:04,196 INFO    HandlerThread:820032 [system_monitor.py:probe():227] Publishing system info
2023-11-17 07:26:04,196 DEBUG   HandlerThread:820032 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-11-17 07:26:04,197 DEBUG   HandlerThread:820032 [system_info.py:_save_pip():68] Saving pip packages done
2023-11-17 07:26:04,197 DEBUG   HandlerThread:820032 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-11-17 07:26:04,851 INFO    Thread-12 :820032 [dir_watcher.py:_on_file_created():271] file/dir created: /home/shuvrajeet/Documents/GitHub/IIT_Madras_days/Classes/DL/Assignment1/wandb/run-20231117_072603-Question-1/files/conda-environment.yaml
2023-11-17 07:26:04,851 INFO    Thread-12 :820032 [dir_watcher.py:_on_file_created():271] file/dir created: /home/shuvrajeet/Documents/GitHub/IIT_Madras_days/Classes/DL/Assignment1/wandb/run-20231117_072603-Question-1/files/requirements.txt
2023-11-17 07:26:06,814 DEBUG   HandlerThread:820032 [system_info.py:_save_conda():87] Saving conda packages done
2023-11-17 07:26:06,814 INFO    HandlerThread:820032 [system_monitor.py:probe():229] Finished publishing system info
2023-11-17 07:26:06,818 DEBUG   SenderThread:820032 [sender.py:send():380] send: files
2023-11-17 07:26:06,818 INFO    SenderThread:820032 [sender.py:_save_file():1380] saving file wandb-metadata.json with policy now
2023-11-17 07:26:06,821 DEBUG   HandlerThread:820032 [handler.py:handle_request():146] handle_request: stop_status
2023-11-17 07:26:06,822 DEBUG   SenderThread:820032 [sender.py:send_request():407] send_request: stop_status
2023-11-17 07:26:06,822 DEBUG   HandlerThread:820032 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-17 07:26:06,850 INFO    Thread-12 :820032 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/shuvrajeet/Documents/GitHub/IIT_Madras_days/Classes/DL/Assignment1/wandb/run-20231117_072603-Question-1/files/conda-environment.yaml
2023-11-17 07:26:06,850 INFO    Thread-12 :820032 [dir_watcher.py:_on_file_created():271] file/dir created: /home/shuvrajeet/Documents/GitHub/IIT_Madras_days/Classes/DL/Assignment1/wandb/run-20231117_072603-Question-1/files/wandb-metadata.json
2023-11-17 07:26:07,214 DEBUG   SenderThread:820032 [sender.py:send():380] send: telemetry
2023-11-17 07:26:07,225 DEBUG   SenderThread:820032 [sender.py:send():380] send: exit
2023-11-17 07:26:07,225 INFO    SenderThread:820032 [sender.py:send_exit():585] handling exit code: 1
2023-11-17 07:26:07,225 INFO    SenderThread:820032 [sender.py:send_exit():587] handling runtime: 2
2023-11-17 07:26:07,225 INFO    SenderThread:820032 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-17 07:26:07,225 INFO    SenderThread:820032 [sender.py:send_exit():593] send defer
2023-11-17 07:26:07,226 DEBUG   HandlerThread:820032 [handler.py:handle_request():146] handle_request: defer
2023-11-17 07:26:07,227 INFO    HandlerThread:820032 [handler.py:handle_request_defer():172] handle defer: 0
2023-11-17 07:26:07,227 DEBUG   SenderThread:820032 [sender.py:send_request():407] send_request: defer
2023-11-17 07:26:07,227 INFO    SenderThread:820032 [sender.py:send_request_defer():609] handle sender defer: 0
2023-11-17 07:26:07,227 INFO    SenderThread:820032 [sender.py:transition_state():613] send defer: 1
2023-11-17 07:26:07,227 DEBUG   HandlerThread:820032 [handler.py:handle_request():146] handle_request: defer
2023-11-17 07:26:07,227 INFO    HandlerThread:820032 [handler.py:handle_request_defer():172] handle defer: 1
