2023-11-17 07:27:01,436 INFO    StreamThr :821694 [internal.py:wandb_internal():86] W&B internal server running at pid: 821694, started at: 2023-11-17 07:27:01.435949
2023-11-17 07:27:01,438 DEBUG   HandlerThread:821694 [handler.py:handle_request():146] handle_request: status
2023-11-17 07:27:01,439 INFO    WriterThread:821694 [datastore.py:open_for_write():85] open: /home/shuvrajeet/Documents/GitHub/IIT_Madras_days/Classes/DL/Assignment1/wandb/run-20231117_072701-Question-1/run-Question-1.wandb
2023-11-17 07:27:01,439 DEBUG   SenderThread:821694 [sender.py:send():380] send: header
2023-11-17 07:27:01,443 DEBUG   SenderThread:821694 [sender.py:send():380] send: run
2023-11-17 07:27:02,075 INFO    SenderThread:821694 [dir_watcher.py:__init__():211] watching files in: /home/shuvrajeet/Documents/GitHub/IIT_Madras_days/Classes/DL/Assignment1/wandb/run-20231117_072701-Question-1/files
2023-11-17 07:27:02,075 INFO    SenderThread:821694 [sender.py:_start_run_threads():1124] run started: Question-1 with start time 1700186221.43658
2023-11-17 07:27:02,082 DEBUG   HandlerThread:821694 [handler.py:handle_request():146] handle_request: check_version
2023-11-17 07:27:02,083 DEBUG   SenderThread:821694 [sender.py:send_request():407] send_request: check_version
2023-11-17 07:27:02,152 DEBUG   HandlerThread:821694 [handler.py:handle_request():146] handle_request: run_start
2023-11-17 07:27:02,157 DEBUG   HandlerThread:821694 [system_info.py:__init__():32] System info init
2023-11-17 07:27:02,157 DEBUG   HandlerThread:821694 [system_info.py:__init__():47] System info init done
2023-11-17 07:27:02,157 INFO    HandlerThread:821694 [system_monitor.py:start():194] Starting system monitor
2023-11-17 07:27:02,157 INFO    SystemMonitor:821694 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-11-17 07:27:02,158 INFO    HandlerThread:821694 [system_monitor.py:probe():214] Collecting system info
2023-11-17 07:27:02,159 INFO    SystemMonitor:821694 [interfaces.py:start():190] Started cpu monitoring
2023-11-17 07:27:02,160 INFO    SystemMonitor:821694 [interfaces.py:start():190] Started disk monitoring
2023-11-17 07:27:02,162 INFO    SystemMonitor:821694 [interfaces.py:start():190] Started gpu monitoring
2023-11-17 07:27:02,162 INFO    SystemMonitor:821694 [interfaces.py:start():190] Started memory monitoring
2023-11-17 07:27:02,163 INFO    SystemMonitor:821694 [interfaces.py:start():190] Started network monitoring
2023-11-17 07:27:02,166 DEBUG   HandlerThread:821694 [system_info.py:probe():196] Probing system
2023-11-17 07:27:02,168 DEBUG   HandlerThread:821694 [system_info.py:_probe_git():181] Probing git
2023-11-17 07:27:02,174 DEBUG   HandlerThread:821694 [system_info.py:_probe_git():189] Probing git done
2023-11-17 07:27:02,174 DEBUG   HandlerThread:821694 [system_info.py:probe():244] Probing system done
